,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gm51952,12.55298295,-0.572133369,0.310317704,-1.843701992,0.065226583,0.269289221
Gm36709,4.13335549,1.109855765,0.601974722,1.843691645,0.065228091,0.269289221
Gm46282,27.34324773,0.344037107,0.186613925,1.843576818,0.065244837,0.269310451
Gm5517,2.610730229,-1.265318006,0.686425155,-1.843344458,0.065278734,0.269402456
Tmem132b,7.668464777,-0.750261194,0.407030021,-1.843257635,0.065291404,0.26940684
Rpp25l,612.4322367,0.159304297,0.086441974,1.842904437,0.065342964,0.269571668
Nectin4,10.39216683,-0.643515739,0.349217065,-1.842738522,0.065367197,0.269604909
Vsig8,0.603156367,2.145411367,1.164271436,1.842707207,0.065371771,NA
Gm46383,6.758079042,1.572669476,0.853488588,1.842636796,0.065382058,0.269604909
Zfp672,991.3831028,0.218390912,0.118522546,1.842610707,0.065385869,0.269604909
Rmi2,439.4711449,0.364814457,0.198000155,1.842495815,0.065402658,0.269626234
LOC115490189,9.089175114,-0.686008985,0.372344474,-1.842404099,0.065416063,0.269633603
Polr2f,3083.722562,0.143621646,0.077959756,1.842253656,0.065438055,0.26967636
B3galnt1,99.94221445,-0.771196959,0.41864562,-1.842123556,0.065457079,0.26970687
Sp2,817.7723986,-0.08076917,0.043850755,-1.841910612,0.065488226,0.269787314
Proz,54.87688853,-0.707506231,0.384189547,-1.841555131,0.065540249,0.269953716
Gm7039,1.8481172,-1.529554154,0.831064159,-1.84047662,0.065698294,0.270556671
D630044L22Rik,14.92819741,-0.591051868,0.321249527,-1.839852885,0.065789839,0.270885605
2810030D12Rik,127.0300971,0.33480448,0.182000176,1.839583279,0.065829441,0.270953554
2210406O10Rik,8.480312766,0.678115161,0.368624672,1.839581589,0.065829689,0.270953554
Tmem199,1950.651271,0.228366357,0.124180369,1.838989195,0.065916775,0.271263893
Rab11b,4789.478588,0.102734695,0.055868187,1.838876481,0.065933356,0.271284026
Gm4526,0.588674823,2.145711323,1.167203301,1.83833555,0.066012976,NA
Resf1,5801.827776,0.12323162,0.067041246,1.838146315,0.066040848,0.271678143
Gm8038,0.587475284,2.145131239,1.16717737,1.837879396,0.066080179,NA
Gm9424,0.89543017,-1.928070861,1.049174647,-1.837702491,0.066106257,NA
Gm11613,132.1320652,0.678441227,0.369224814,1.837474624,0.066139859,0.272037238
Tmem86b,349.1655397,0.593566795,0.323086866,1.837174015,0.06618421,0.272171425
Gm33004,1.551016934,1.645076819,0.895516614,1.837014293,0.066207785,0.272220141
Abcb8,1756.394629,0.095269703,0.051865274,1.836868802,0.066229266,0.27226023
Fbln7,6.733969609,0.661737777,0.360314148,1.836557847,0.066275195,0.27239476
Rhbdd3,606.4710708,-0.206105783,0.112235335,-1.836371602,0.066302717,0.27239476
Prl7a1,1.426350848,-1.710479457,0.931455626,-1.836350985,0.066305764,0.27239476
Zan,156.452056,-0.223016949,0.121447129,-1.836329525,0.066308936,0.27239476
Gm30262,125.0516687,0.298458947,0.162539228,1.836227165,0.066324067,0.272408704
Imp4,2345.003703,0.16365201,0.089139796,1.835902894,0.06637202,0.272557427
Tex38,19.5637023,0.408759418,0.222686117,1.83558555,0.066418976,0.272702004
Grpel1,3585.698376,0.220359146,0.120096973,1.834843462,0.066528887,0.273095076
Frmd6,2722.161708,-0.298394001,0.162632004,-1.834780329,0.066538244,0.273095076
4921507G05Rik,3.745786451,-1.074916611,0.585948209,-1.834490822,0.066581169,0.273222937
Ddx50,4975.364104,-0.051556335,0.028105465,-1.83438828,0.066596378,0.27323704
Emp1,41422.55227,-0.39019659,0.212739585,-1.834151317,0.066631536,0.27333297
Gm128,22.04970693,-0.703180097,0.383415434,-1.833990064,0.066655469,0.273364312
Tor1aip1,2026.829704,0.216901037,0.118270446,1.833941139,0.066662732,0.273364312
Btbd8,566.3281646,0.158341105,0.086344988,1.833819296,0.066680822,0.273384546
Glo1,3335.035615,0.102760045,0.056038453,1.833741649,0.066692353,0.273384546
Pradc1,347.8414942,0.307339339,0.167608923,1.833669319,0.066703096,0.273384546
Gm31146,0.821964947,-2.244089164,1.22391544,-1.833532849,0.066723368,NA
Gm36834,7.685928397,0.612937937,0.334301259,1.833489764,0.066729769,0.273384546
Gm39761,16.80146623,-0.517009765,0.282011486,-1.833293292,0.066758966,0.273384546
Gm35083,2.420415919,-1.243264049,0.678166515,-1.833272538,0.066762051,0.273384546
Irf6,2317.016402,0.308669686,0.168375433,1.833222819,0.066769442,0.273384546
Nim1k,117.0993709,-0.270717369,0.147673939,-1.833210185,0.06677132,0.273384546
Paxbp1,2765.97639,-0.254400862,0.138780223,-1.833120427,0.066784664,0.273384546
Kcna7,6.021370541,-1.000614419,0.545870932,-1.833060455,0.066793581,0.273384546
Fkbp11,1586.057446,-0.22959668,0.125254873,-1.833035901,0.066797232,0.273384546
Cnksr1,277.4620015,0.476375021,0.259937663,1.83265101,0.066854487,0.27355095
Psmd13,4484.262769,0.175734352,0.095893242,1.832604139,0.066861462,0.27355095
Pfdn5,4225.423233,0.19311088,0.105384022,1.832449314,0.066884507,0.273595759
Zfyve21,1230.879404,0.146757973,0.080091793,1.832372178,0.06689599,0.273595759
Gzf1,3112.603107,-0.150474059,0.082131248,-1.832117041,0.066933985,0.273702923
Mettl7a1,5048.299354,0.621154932,0.339105674,1.83174444,0.066989504,0.273881698
Zcchc14,6554.878153,-0.267363087,0.145981623,-1.83148455,0.067028252,0.273954098
Rbm5,5168.156643,-0.067467242,0.036837808,-1.831467331,0.067030819,0.273954098
Cops4,4147.592592,0.104721964,0.057185322,1.831273478,0.067059734,0.274015017
Cdt1,5006.918408,-0.182947926,0.099906819,-1.831185587,0.067072847,0.274015017
Cpsf3,5919.990568,0.075157755,0.041046011,1.831061148,0.067091417,0.274015017
Avil,154.4209848,-0.5452761,0.297794073,-1.831050882,0.067092949,0.274015017
Gm35558,51.63212676,-0.292216497,0.15960118,-1.830916898,0.067112948,0.274048472
Fsd1,1.061237792,-1.745670055,0.953694431,-1.830429116,0.067185797,NA
Efr3a,7502.871697,-0.138732293,0.075807242,-1.830066499,0.067239996,0.274518962
Pramel19,2.293029395,1.382397256,0.755550854,1.829654813,0.067301572,0.274722034
Tctn2,1000.945094,0.227025734,0.124086928,1.829570103,0.067314248,0.27472546
Gm5269,1.588722643,-1.704506027,0.931828961,-1.829204821,0.067368931,0.274900295
Mob1b,2568.613656,0.245848665,0.134413192,1.829051606,0.067391878,0.274935055
Gm20548,9.359754624,-0.651233559,0.356097388,-1.828807458,0.067428457,0.274935055
1110008P14Rik,469.1135063,0.192849997,0.105453223,1.828772912,0.067433634,0.274935055
Fuca2,1116.601426,0.43652578,0.238700944,1.828755987,0.067436171,0.274935055
Plekho1,1424.782499,-0.143492927,0.07846492,-1.828752613,0.067436677,0.274935055
1700020L24Rik,116.8792012,-0.421643952,0.2305844,-1.828588367,0.067461297,0.274987126
Gm40099,0.696938369,-2.463912135,1.347489335,-1.828520695,0.067471443,NA
Rec8,14.90604424,0.982180611,0.537217353,1.828274172,0.067508414,0.275130868
Orm1,4.686361405,1.852263605,1.013197689,1.828136429,0.067529079,0.275164422
Zbtb48,418.2664071,-0.156230964,0.085465444,-1.828001547,0.067549319,0.275164422
Paox,1081.716252,-0.314757065,0.172197063,-1.827888701,0.067566257,0.275164422
Rbm4,33.58117826,0.480342374,0.262787052,1.82787687,0.067568033,0.275164422
Phc3,5751.844567,-0.212970097,0.116515628,-1.827824304,0.067575924,0.275164422
Sema4g,2344.437124,-0.420824891,0.230266682,-1.827554414,0.067616453,0.275281155
Slc10a2,41.08454114,1.236519498,0.67664115,1.827437629,0.067633996,0.275304287
D130007C19Rik,65.73588386,0.35529704,0.194448086,1.8272077,0.067668547,0.275396627
1700112J05Rik,2.02704213,-1.868026491,1.022404784,-1.827090914,0.067686101,0.275419777
Ift140,1589.157536,0.084956978,0.046504953,1.826837201,0.067724251,0.275526706
Pja2,4285.500701,-0.128168368,0.070196427,-1.825853146,0.067872385,0.276080979
C4a,90.27445688,-0.61186595,0.335155759,-1.825616697,0.067908019,0.276177523
Nt5e,5101.682221,-0.386002071,0.21146221,-1.825395047,0.067941436,0.276257588
Ctdsp2,7489.232045,-0.166947511,0.091461638,-1.82532824,0.067951511,0.276257588
Itpripl1,879.3397695,-0.178487895,0.097799662,-1.82503592,0.067995609,0.276388456
Tut1,2569.757465,0.092134092,0.05051111,1.824036186,0.068146602,0.276953708
Mamdc4,247.679341,-0.421801074,0.231290027,-1.823688982,0.068199105,0.277118564
Slc1a2,244.748091,1.67322199,0.91771649,1.823244986,0.068266294,0.277343023
C030002A05Rik,2.576141165,-1.200996285,0.658778899,-1.823064289,0.068293654,0.277405621
Ifnk,1.848483297,-1.527488226,0.837977733,-1.822826749,0.068329635,0.277503208
Bpi,3.48224201,1.059481821,0.581274321,1.822688157,0.068350635,0.27753993
Mir6975,0.741879194,-2.57558809,1.413202982,-1.822518154,0.068376402,NA
Gm30241,1.592422685,1.708445416,0.937413883,1.822509188,0.068377761,0.277594435
Snord33,8.647268171,-0.572041789,0.31388755,-1.82244179,0.068387979,0.277594435
Gm24265,0.92070712,-1.908604403,1.047475124,-1.82209998,0.068439817,NA
Gm40915,2.148294306,1.659791433,0.910927658,1.822089183,0.068441455,0.277762924
Gm35572,3.614214358,1.36978718,0.751814417,1.821975143,0.068458757,0.277784573
Mfsd12,820.3977649,0.254603074,0.139809514,1.821071166,0.06859604,0.27829297
Gm46552,0.631990932,2.225608552,1.222179976,1.821015396,0.068604517,NA
Gm39069,1.895277312,1.257992544,0.69087804,1.820860515,0.068628063,0.278342902
Pcdhb8,3.156051641,1.796310962,0.986532822,1.820832436,0.068632332,0.278342902
Rwdd2a,72.50485815,-0.376614693,0.20686351,-1.8205951,0.068668428,0.278419244
Cwc15,3935.295427,0.109355035,0.060067001,1.820550931,0.068675148,0.278419244
Gm36585,7.389631332,1.135106044,0.623536379,1.820432747,0.068693129,0.278443509
Hace1,1528.137956,-0.063621846,0.034952713,-1.820226247,0.068724558,0.27852226
3110067G11Rik,10.07453312,-0.738182255,0.405604234,-1.819956978,0.068765557,0.278639765
Hdac11,1415.240163,0.228932624,0.12584884,1.819107941,0.068894964,0.27904141
Gm6607,1.125561379,-1.842167687,1.012746613,-1.81898183,0.068914202,NA
Otog,1.620155285,1.750023364,0.962111277,1.818940706,0.068920477,0.27904141
3110045C21Rik,117.6849986,0.385832418,0.212122933,1.818909499,0.068925238,0.27904141
H1f10,1998.686663,0.208287087,0.114513536,1.818886172,0.068928798,0.27904141
Cln5,754.8995906,0.183310064,0.100781705,1.818882344,0.068929382,0.27904141
Gm7061,14.76460354,0.573979973,0.31557585,1.818833645,0.068936814,0.27904141
Rpgrip1,82.53828478,0.510710042,0.280831033,1.818566973,0.06897752,0.279157497
2610020C07Rik,88.63601936,0.218998922,0.120438935,1.818339901,0.069012198,0.279249148
Atp6v1h,4051.196348,0.115492207,0.063521426,1.818161432,0.069039463,0.279310778
Gm25014,2.34537222,-1.263114367,0.694771885,-1.818027463,0.069059935,0.279313911
Ugt8a,2.003436769,1.578754446,0.868402325,1.817998869,0.069064306,0.279313911
Gm40743,10.50523067,-0.581870322,0.320136781,-1.817567851,0.069130209,0.279531734
Sdsl,643.0882233,0.263844303,0.145207612,1.817014273,0.069214928,0.279825549
Psmd14,7569.982017,-0.086000234,0.047335618,-1.816818651,0.069244886,0.279897911
Ccdc97,2564.948066,0.074564843,0.041049297,1.816470636,0.069298208,0.280031112
4930473A02Rik,22.18153775,-0.493920501,0.271915859,-1.816446098,0.069301969,0.280031112
Calr,39931.39317,0.246853852,0.135915401,1.816231641,0.069334846,0.280103473
Gm30797,10.68756039,-1.554080115,0.85569001,-1.816171858,0.069344014,0.280103473
Rpsa-ps9,43.39764759,-0.392368807,0.216076136,-1.815882188,0.069388446,0.28023418
Ncln,5464.467181,0.082293042,0.045332526,1.815320028,0.069474743,0.280528423
Cnot11,1976.468378,0.071510474,0.039394281,1.815250148,0.069485476,0.280528423
Cdc42bpg,2695.348255,0.194800783,0.107327125,1.8150191,0.069520974,0.280622924
Dnal1,978.1044138,-0.133931484,0.073794944,-1.814914082,0.069537114,0.280639266
Tmem41a,872.0323799,0.451546644,0.248821716,1.814739688,0.069563923,0.280698652
Gm32112,8.758637704,-0.736612016,0.406010788,-1.814267105,0.069636613,0.280943125
Aicda,2.32904281,1.387878901,0.76507144,1.814051381,0.069669816,0.281028228
Rps7-ps2,24.55028445,0.646842499,0.356651235,1.813655568,0.06973077,0.281225224
Gm41300,6.996427666,0.821786231,0.453182654,1.813366473,0.069775317,0.28135333
Inhbe,2.377872229,1.64091036,0.904934369,1.81329212,0.069786778,0.28135333
Rilp,108.6923122,0.518670772,0.28606075,1.813149033,0.069808838,0.281393389
Gm6093,1.39491441,-2.648292538,1.460642456,-1.813101164,0.06981622,NA
Tuba1c,9145.704889,0.168289005,0.092825704,1.812956961,0.06983846,0.281463909
Gm46827,247.9326771,-0.337860734,0.186368768,-1.812861341,0.06985321,0.28147448
4933412E12Rik,748.5971459,-0.380421394,0.209871728,-1.812637638,0.069887729,0.281564691
Tceanc2,915.229375,0.082427892,0.045485093,1.812195715,0.069955961,0.281790672
Cox11,602.8418832,0.086455449,0.047713407,1.81197393,0.069990225,0.28187977
Kdelr2,5900.490946,0.233837717,0.129066253,1.811764973,0.070022519,0.281935317
Gm12726,2.917694329,-1.133917916,0.625876635,-1.811727507,0.070028311,0.281935317
Gm14317,176.5128879,0.429413768,0.237045051,1.81152809,0.070059145,0.281997575
Gm12322,6.864590817,-0.848589625,0.4684535,-1.811470349,0.070068075,0.281997575
B230118I11Rik,1.878203378,1.40272123,0.774524082,1.811075036,0.070129237,0.282194798
Nabp1,3659.916802,0.279352094,0.154262958,1.810882519,0.070159039,0.282265782
Gas8,1491.821612,-0.088531636,0.048900234,-1.810454223,0.070225377,0.282483709
Gart,8552.8393,0.159766508,0.088256444,1.810253181,0.070256534,0.282520961
Gm19170,2.667238903,-1.309847635,0.723634325,-1.810096052,0.070280893,0.282520961
Gm25432,27.14136301,-0.378199126,0.208940251,-1.810082659,0.07028297,0.282520961
Shisa8,20.37581582,0.46299479,0.255786871,1.810080352,0.070283327,0.282520961
Gm5662,6.781508338,0.931106743,0.514448805,1.809911374,0.070309532,0.282577357
Tmc4,158.9220298,-0.787403239,0.435077407,-1.809800341,0.070326755,0.282597643
Garem2,1.826061981,-1.332517159,0.736339897,-1.809649544,0.070350152,0.282642725
Ghrh,0.615036312,2.191699676,1.211464523,1.809132364,0.070430442,NA
Dipk2a,1741.48854,-0.400582037,0.221431867,-1.809053245,0.070442732,0.282965698
Mmp13,1939.94446,0.485358892,0.268306904,1.808969074,0.070455808,0.282969251
Tmem140,162.7960292,-0.364599015,0.201570163,-1.808794565,0.070482925,0.28299066
Phf11d,9.982396256,-0.688853636,0.380851864,-1.808718038,0.070494819,0.28299066
A330035P11Rik,64.79401588,0.383309725,0.211927657,1.808681941,0.07050043,0.28299066
2300009A05Rik,291.3592055,0.209807693,0.116004236,1.808620966,0.070509909,0.28299066
Gm31342,5.214887416,0.784350752,0.43371416,1.808450876,0.070536356,0.282991184
Gm28364,16.97672101,-0.611723235,0.338282021,-1.808323226,0.070556209,0.282991184
Med25,3506.987518,0.109829876,0.060736268,1.808307951,0.070558585,0.282991184
Nxf1,7254.25417,-0.105249882,0.058203563,-1.808306505,0.07055881,0.282991184
Lasp1,26897.40615,0.19407697,0.107361029,1.80770408,0.070652569,0.283274186
Gm31597,36.04940883,0.80099663,0.443115525,1.807647407,0.070661395,0.283274186
Ube2d1,2099.90504,0.083636808,0.046270477,1.807563107,0.070674525,0.283274186
Gm34972,2.100162282,1.926704071,1.065926358,1.80753957,0.070678191,0.283274186
Gm38446,12.7052963,-0.836350677,0.462721979,-1.807458289,0.070690853,0.283276017
Gm31974,1.163624091,1.887911422,1.044564717,1.807366639,0.070705132,NA
Gm15755,3.316821333,-1.264640713,0.699783536,-1.807188433,0.070732904,0.283381853
Amh,37.58814313,-0.552611284,0.305794623,-1.807132113,0.070741683,0.283381853
Lonp2,4232.278693,0.265495874,0.146926016,1.807003829,0.070761682,0.283394001
Lrrc8d,4445.620527,0.286188758,0.158381695,1.806956029,0.070769135,0.283394001
Gm36198,9.308697923,-0.653402526,0.361647446,-1.80673895,0.070802992,0.283480668
Ly6g,12.00931528,-1.058822038,0.586119169,-1.806496177,0.070840871,0.283575426
Zfp280c,1192.251821,-0.31572091,0.174787048,-1.806317533,0.070868755,0.283575426
Gm32703,10.97746412,0.938582956,0.519634763,1.806235884,0.070881502,0.283575426
Thoc6,759.831749,-0.216463119,0.119845972,-1.806177665,0.070890592,0.283575426
Dusp27,33.68204987,1.088546667,0.60269175,1.806141643,0.070896218,0.283575426
Spint3,3.14086192,-1.119930899,0.620076385,-1.806117643,0.070899965,0.283575426
Cxcl3,591.0465655,0.678297963,0.375620783,1.8058052,0.070948773,0.283709311
Apob,23614.28443,1.389323923,0.769390185,1.805746877,0.070957887,0.283709311
Ankrd37,194.3856803,-0.324959035,0.179968817,-1.805640779,0.070974469,0.283726734
C330016L05Rik,0.643758961,2.786746672,1.543497573,1.805475253,0.071000345,NA
Crocc,758.5371997,-0.256657452,0.142157643,-1.80544251,0.071005464,0.283755311
Gm47761,82.92661163,-0.45388843,0.251400639,-1.805438646,0.071006068,0.283755311
Pbp2,690.0513286,-0.564320225,0.312586597,-1.805324448,0.071023926,0.283777815
F10,0.895659644,2.795512433,1.548540826,1.805255881,0.07103465,NA
Gm51557,27.98754744,-0.626017451,0.346779524,-1.805231878,0.071038404,0.283784458
Gm39736,2.84415207,1.603234545,0.888141097,1.805157481,0.071050042,0.283784458
Gm40627,12.69206239,1.165411064,0.645664858,1.804978312,0.071078076,0.283847582
Elp3,3124.54049,0.244972637,0.135734067,1.804798469,0.071106224,0.283881078
Gm36778,4.452247622,1.356005346,0.75134589,1.804768435,0.071110926,0.283881078
4930456A14Rik,2.788119475,1.421220625,0.787624586,1.804439134,0.071162493,0.284011012
Stam,3566.825602,-0.072346027,0.040094133,-1.804404317,0.071167947,0.284011012
Serinc5,1363.620386,-0.120664972,0.066877698,-1.804263247,0.071190048,0.284050374
Rad52,610.4531806,-0.140312981,0.077780383,-1.803963616,0.071237011,0.284188901
Cdk5r1,116.4220043,-0.269368801,0.149334024,-1.803800589,0.071262574,0.284228083
Dop1b,6247.853866,0.344802308,0.191159143,1.803744789,0.071271325,0.284228083
Tmem109,4475.534376,0.227181936,0.125956483,1.803654169,0.071285538,0.28423593
Gm18968,0.890320464,-2.853060671,1.582004426,-1.803446705,0.071318088,NA
Rhpn2,3054.102188,0.274731375,0.152370799,1.803044783,0.071381182,0.284543335
Gm31036,17.63398968,0.627753576,0.348170396,1.803006755,0.071387154,0.284543335
Gm52542,49.76769953,-0.474480476,0.263177897,-1.802888775,0.071405684,0.284568326
Rtel1,2169.816878,-0.243329261,0.134981226,-1.802689664,0.071436966,0.284644118
Tmem175,863.3575194,0.169664558,0.094146563,1.802132263,0.071524599,0.284944376
Snap23,4363.069679,0.395438534,0.219463293,1.801843621,0.071570013,0.285076367
Pias3,1146.277675,-0.087989755,0.048837688,-1.801677306,0.071596191,0.285124648
Ripk2,530.1402803,-0.364363969,0.202243472,-1.801610534,0.071606703,0.285124648
Mia2,10151.54209,0.332617304,0.184652459,1.801315327,0.071653193,0.285227286
Gm5781,15.94246133,-0.503960849,0.279786839,-1.801231436,0.07166641,0.285227286
Cdkl4,19.86527118,0.578926687,0.321417305,1.80116838,0.071676345,0.285227286
Sprr1b,9.117254489,0.563898315,0.313088897,1.801080525,0.071690189,0.285227286
Gm4575,4.265144664,-0.85438954,0.474384553,-1.8010484,0.071695252,0.285227286
Ang,203.3199217,0.895842061,0.49742388,1.800963115,0.071708694,0.285227286
Gm30648,20.5291117,1.236448286,0.686572088,1.800900892,0.071718502,0.285227286
Gm36328,6.289434229,-0.780355372,0.433359484,-1.80071142,0.071748377,0.285297211
4930519F16Rik,2.400757301,-1.692903869,0.940271679,-1.8004412,0.071791,0.2854178
Cavin2,7585.932583,-0.141872055,0.078803181,-1.80033412,0.071807896,0.285436081
4930556A17Rik,3.133933061,1.386477626,0.770235926,1.800068757,0.071849782,0.285553672
Idi1,2506.279881,0.236842523,0.131598177,1.799740151,0.071901678,0.285710999
Gm5628,15.76272336,-0.479336423,0.266355562,-1.799611087,0.071922069,0.285743106
Ctse,71.96022025,0.997100232,0.554129936,1.79939788,0.071955765,0.285810646
2610002M06Rik,1807.678482,-0.100634102,0.055928455,-1.799336365,0.071965489,0.285810646
Lrrc31,0.720991,1.945533209,1.081271447,1.799301382,0.07197102,NA
Gcgr,2.19368668,-1.341334603,0.745579021,-1.799050892,0.072010631,0.285810646
Crabp2,14.85128684,-0.518579119,0.288251547,-1.7990506,0.072010677,0.285810646
Cd109,174.622402,-0.825986584,0.459123964,-1.799049167,0.072010904,0.285810646
